Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
TakeByteString/ExMemory 51/ExMemory 4,6.547224904536552e-6,6.5349742510211445e-6,6.583519301054886e-6,6.049852932421254e-8,2.6190530695856745e-8,1.0375550149440123e-7
TakeByteString/ExMemory 51/ExMemory 8,6.875589163622371e-6,6.752295495792861e-6,7.249037837123008e-6,6.599188086833541e-7,3.5355628351402826e-7,1.1808860450819325e-6
TakeByteString/ExMemory 51/ExMemory 16,6.767994512863828e-6,6.6774645149084605e-6,6.896746577165781e-6,3.634787918089355e-7,2.3719023230411362e-7,4.994374385985186e-7
TakeByteString/ExMemory 51/ExMemory 32,7.0445388566433355e-6,6.815902056785898e-6,7.674882382896335e-6,1.4214347054737073e-6,5.547797213528407e-7,2.8197710632591432e-6
TakeByteString/ExMemory 51/ExMemory 64,6.543788069319066e-6,6.538505634807639e-6,6.5558476540145896e-6,3.173401884527095e-8,1.96831203388016e-8,5.116908648846289e-8
TakeByteString/ExMemory 51/ExMemory 128,6.820468241778592e-6,6.730334484094542e-6,6.999375176764051e-6,4.809879425533252e-7,3.603331590210006e-7,6.634555510933114e-7
TakeByteString/ExMemory 51/ExMemory 256,6.9076081739333994e-6,6.792287848906559e-6,7.076268890114706e-6,4.4361659969632625e-7,3.2783031456196133e-7,5.721963153251032e-7
TakeByteString/ExMemory 51/ExMemory 512,6.868910465587672e-6,6.727374982090757e-6,7.046628706745058e-6,5.36899775385249e-7,3.723348178804281e-7,7.587247523573657e-7
TakeByteString/ExMemory 51/ExMemory 1024,7.00782386031931e-6,6.86368410777941e-6,7.228172293941245e-6,5.800459006520982e-7,4.5147233929035513e-7,7.269596214673564e-7
TakeByteString/ExMemory 51/ExMemory 2048,7.042687855021368e-6,6.884295113186861e-6,7.297812993521694e-6,6.540900323614915e-7,5.013275200539899e-7,9.796051794313943e-7
TakeByteString/ExMemory 51/ExMemory 4096,6.586537603904822e-6,6.551159471317841e-6,6.674109495548662e-6,1.7007671513688036e-7,4.3769592618350545e-8,2.8591503851720076e-7
TakeByteString/ExMemory 51/ExMemory 8192,6.621226150952435e-6,6.539026517007749e-6,6.93778949281243e-6,5.192112413076036e-7,2.4161765354099923e-8,1.105586377081226e-6
TakeByteString/ExMemory 51/ExMemory 16384,6.639452454342334e-6,6.583546307528311e-6,6.749742668183077e-6,2.2546588167492722e-7,1.2708722749793015e-7,4.160417430042684e-7
TakeByteString/ExMemory 51/ExMemory 32768,6.905688925003103e-6,6.7637009060522795e-6,7.352239230750162e-6,7.378140252619136e-7,4.435170208165662e-7,1.207947062178023e-6
TakeByteString/ExMemory 51/ExMemory 65536,6.786014608596714e-6,6.696978112782336e-6,6.915271931580039e-6,3.759317711030634e-7,2.855505385216678e-7,5.247572825552579e-7
TakeByteString/ExMemory 51/ExMemory 131072,6.723251796150164e-6,6.558517774726056e-6,7.4367496959823726e-6,9.710231206754936e-7,7.486072324327501e-8,2.2203996366793106e-6
TakeByteString/ExMemory 102/ExMemory 1,6.619334516645945e-6,6.57846745915173e-6,6.721114282524472e-6,2.231143857486778e-7,9.136745338990181e-8,3.955677066181037e-7
TakeByteString/ExMemory 102/ExMemory 1,7.05530943651482e-6,6.783819231876191e-6,7.835981713301402e-6,1.5146295275052682e-6,4.2426203734427585e-7,3.1242847020456683e-6
TakeByteString/ExMemory 102/ExMemory 1,6.654874219758131e-6,6.588752412385734e-6,6.760250160282218e-6,2.6577658293649247e-7,1.484621578437227e-7,3.922093178272169e-7
TakeByteString/ExMemory 102/ExMemory 2,6.820497053535394e-6,6.726073449188051e-6,6.9189109685989115e-6,3.283789312672461e-7,2.3083077562408553e-7,5.231058205015624e-7
TakeByteString/ExMemory 102/ExMemory 4,6.864330555108118e-6,6.702729736477953e-6,7.040310272880839e-6,5.492142681007416e-7,3.4714643902592014e-7,8.495152549667582e-7
TakeByteString/ExMemory 102/ExMemory 8,6.913058691773313e-6,6.793448528320827e-6,7.053213898753044e-6,4.803054693553423e-7,3.881281388878793e-7,6.72369733320287e-7
TakeByteString/ExMemory 102/ExMemory 16,6.61855523944677e-6,6.546504050720889e-6,6.839606384090943e-6,3.5754590870214526e-7,5.1975096152648855e-8,7.212732595160967e-7
TakeByteString/ExMemory 102/ExMemory 32,6.5995292239676054e-6,6.576837955965633e-6,6.639154836899673e-6,1.1103223884362469e-7,6.819272118253597e-8,1.650479491241215e-7
TakeByteString/ExMemory 102/ExMemory 64,6.729544514190188e-6,6.6378636286901855e-6,6.906136548514383e-6,4.158046960992651e-7,2.432093958823647e-7,6.703246755194446e-7
